region,school_name,closure_year,local_office,school_level,utilization_status,address,years_since_closure,closure_risk_index
jeonnam,포두초 오취분교장,1999,고흥,초,매각,고흥군 포두면 오취리 312,26,0.4459016393442625
jeonnam,포두초교포두서분교장,1994,고흥,초,매각,고흥군 포두면 봉림리 38,31,0.5114754098360655
jeonnam,포두초포두동분교장,1995,고흥,초,대부,고흥 포두면 차동리 1183  ,30,0.6950819672131149
jeonnam,풍양초고옥분교장,2008,고흥,초,매각,풍양면 고옥리 276,17,0.3278688524590164
jeonnam,풍양초매곡분교장,1992,고흥,초,대부,고흥 풍양면 매곡리 638-11,33,0.7344262295081968
jeonnam,하의초개도분교장,1995,신안,초,매각,신안군 하의면 후광리 산210-2,30,0.4983606557377048
jeonnam,하의초능산분교장,1994,신안,초,매각,신안군 하의면 능산리 304,31,0.5114754098360655
jeonnam,하의초대광분교장,1999,신안,초,매각,신안군 하의면 대리39-5,26,0.4459016393442625
jeonnam,하의초대야분교장,1994,신안,초,매각,신안군 하의면 능산리 638,31,0.5114754098360655
jeonnam,하의초신도분교장,1999,신안,초,매각,신안군 하의면 능산리 880,26,0.4459016393442625
jeonnam,하의초옥도분교장,1998,신안,초,매각,신안군 하의면 옥도리 391-1,27,0.4590163934426231
jeonnam,하의초장병분교장,2012,신안,초,매각,하의면 후광리 409,13,0.2754098360655738
jeonnam,학다리중앙초복천분교장,1994,함평,초,매각,함평군 학교면 학교리 421-1,31,0.5114754098360655
jeonnam,학다리중앙초신성분교장,2003,함평,초,매각,함평군 학교면 고막리 600-20,22,0.3934426229508198
jeonnam,학다리중학교,2017,함평,중,자체활용,함평 학교면 사거리 467-1,8,0.20983606557377044
jeonnam,학다리초금송분교장,2002,함평,초,매각,함평군 학교면 금송리 266,23,0.4065573770491805
jeonnam,학다리초등학교,2008,함평,초,매각,함평군 학교면 죽정리 897  ,17,0.3278688524590164
jeonnam,학의초등학교,1997,해남,초,매각,해남군 마산면 학의리 301,28,0.47213114754098384
jeonnam,한골초등학교,1982,함평,초,매각,함평군 대동면 서호리 632,43,0.6688524590163935
jeonnam,한재초중옥분교장,1998,담양,초,매각,담양군 대전면 중옥리 40-1,27,0.4590163934426231
jeonnam,한천동초고시분교장,1993,화순,초,매각,화순군 한천면 고시리 273,32,0.524590163934426
jeonnam,함평북초등학교,1997,함평,초,매각,함평군 함평읍 대덕리 913,28,0.47213114754098384
jeonnam,함평여자고등학교,2018,함평,고,자체활용,함평 함평읍 내교리 829-2,7,0.09836065573770492
jeonnam,함평초장년분교장,2004,함평,초,매각,함평군함평읍 장년리 726,21,0.38032786885245917
jeonnam,해남계곡중학교,2009,해남,중,매각,해남군 계곡면 덕정리 66,16,0.2163934426229508
jeonnam,해남동초중앙분교장,2004,해남,초,자체활용,해남 해남읍 백야리 407,21,0.47868852459016387
jeonnam,해남마산중학교,2003,해남,중,매각,해남군 마산면 화내리 1023,22,0.29508196721311475
jeonnam,해남서초남분교장,1995,해남,초,매각,해남군 해남읍 내사리 598-1,30,0.4983606557377048
jeonnam,해남옥천중학교,2010,해남,중,매각,해남군 옥천면 영춘리 561-2,15,0.20327868852459008
jeonnam,해동초등학교,1998,완도,초,매각,완도군 약산면 해동리 402번지,27,0.4590163934426231
jeonnam,해동초어두분교장,1999,완도,초,매각,완도군 약산면 해동리 193-1번지,26,0.4459016393442625
jeonnam,해룡초농주분교장,2011,순천,초,대부,순천 해룡면 농주리 12    ,14,0.48524590163934433
jeonnam,해보중앙초등학교,1997,함평,초,매각,함평군 해보면 상곡리 148,28,0.47213114754098384
jeonnam,해보초오두분교장,1994,함평,초,매각,함평군 해보면 대각리 538,31,0.5114754098360655
jeonnam,해제고등학교,2015,무안,고,자체활용,무안 해제면 신정리 99,10,0.13770491803278695
jeonnam,해제남초교양월분교장,2000,무안,초,매각,무안군 해제면 양월리 262,25,0.4327868852459018
jeonnam,해제동초등학교,2009,무안,초,미활용,무안 해제면 유월리 561,16,0.6590163934426231
jeonnam,해제서초등학교,1999,무안,초,매각,무안군  해제면 학송리165,26,0.4459016393442625
jeonnam,해제초송석분교장,2004,무안,초,매각,무안군 해제면 송석리 261-2,21,0.38032786885245917
jeonnam,향교초금곡분교장,1996,함평,초,매각,함평군 대동면 금곡리 637,29,0.4852459016393441
jeonnam,현경고등학교,2015,무안,초,미활용,무안 현경면 외반리 492-1,10,0.580327868852459
jeonnam,현경남초,1999,무안,초,매각,현경면 양학리 584-1,26,0.4459016393442625
jeonnam,현경초해운분교장,2018,무안,초,매각,현경면 해운리 523,7,0.19672131147540983
jeonnam,현산서초등학교,1999,해남,초,매각,해남군 현산면 백포리 10,26,0.4459016393442625
jeonnam,현산초신안분교장,1992,해남,초,매각,해남군 현산면 구시리 318,33,0.5377049180327867
jeonnam,현화초등학교,2007,무안,초,매각,무안군 현경면 현화리 629,18,0.34098360655737714
jeonnam,홍교초등학교,1996,보성,초,매각,보성군 벌교읍 연산리451-4,29,0.4852459016393441
jeonnam,홍농남초계마분교장,1999,영광,초,자체활용,영광 홍농읍 계마리 884,26,0.5442622950819672
jeonnam,홍농초동명분교장,2010,영광,초,자체활용,영광 홍농읍 가곡리 243,15,0.40000000000000013
jeonnam,홍농초칠곡분교장,2003,영광,초,매각,영광군 홍농읍 칠곡리 329,22,0.3934426229508198
jeonnam,화계초강산분교장,2000,고흥,초,매각,고흥군 점암면 강산리 454,25,0.4327868852459018
jeonnam,화계초여주분교장,1994,고흥,초,미활용,고흥 점암면 여호리 244,31,0.8557377049180331
jeonnam,화계초원주분교장,1992,고흥,초,매각,고흥군 과역면 백일리 산118-2,33,0.5377049180327867
jeonnam,화산남초등학교,2018,해남,초,매각,해남군 화산면 평호리 12-1,7,0.19672131147540983
jeonnam,화산남초삼마분교장,1991,해남,초,매각,해남군 화산면 삼마리 산211-2,34,0.5508196721311475
jeonnam,화산북초등학교,1993,해남,초,매각,해남군 화산면 금풍리 412-1,32,0.524590163934426
jeonnam,화산서초등학교,1999,해남,초,매각,해남군 화산면 월호리 766,26,0.4459016393442625
jeonnam,화산초상마분교장,2000,해남,초,매각,해남군 화산면 삼마리 산111-7,25,0.4327868852459018
jeonnam,화순동면중이서분교장,2008,화순,중,매각,화순군 이서면 야사리 197,17,0.2295081967213114
jeonnam,화순오성초앵남분교장,1994,화순,초,매각,화순읍 앵남리305,31,0.5114754098360655
jeonnam,화순오성초주도분교장,1996,화순,초,대부,화순 화순읍 주도리 20    ,29,0.6819672131147542
jeonnam,화순초수만분교장,1997,화순,초,미활용,화순 화순읍 수만리 75,28,0.816393442622951
jeonnam,화양남중화정분교장,1999,여수,중,매각,여수시 화정면 백야리 382,26,0.3475409836065575
jeonnam,화양중낭도분교장,2013,여수,중,매각,여수시 화정면 낭도리 573,12,0.16393442622950816
jeonnam,화양초화남분교장,1995,여수,초,매각,여수시 화양면 장수리 921,30,0.4983606557377048
jeonnam,화원초영호분교장,1994,해남,초,매각,해남군 화원면 영호리 384,31,0.5114754098360655
jeonnam,화원초장수분교장,1992,해남,초,매각,화원면 인지리 636,33,0.5377049180327867
jeonnam,화원초화봉분교장,2004,해남,초,미활용,해남 화원면 화봉리 226,21,0.7245901639344264
jeonnam,화원초화원동분교장,1995,해남,초,매각,해남군 화원면 마산리 580-3,30,0.4983606557377048
jeonnam,화원초화원북분교장,2011,해남,초,매각,화원면 매월리 245,14,0.2885245901639344
jeonnam,화원초후산분교장,1992,해남,초,매각,화원면 후산리 491,33,0.5377049180327867
jeonnam,화정중앙초상화분교장,1995,여수,초,매각,여수시 화정면 상화리 100-2,30,0.4983606557377048
jeonnam,화정초자봉분교장,2001,여수,초,매각,여수시 화정면 월호리 456,24,0.4196721311475411
jeonnam,화정초제도분교장,1995,여수,초,매각,여수시 화정면 제도리 224-1,30,0.4983606557377048
jeonnam,화치초등학교,1997,여수,초,매각,여수시 화치동 623,28,0.47213114754098384
jeonnam,화치초삼간분교장,1999,여수,초,매각,여수시 중흥동 1555-14,26,0.4459016393442625
jeonnam,화태초나발분교장,1994,여수,초,매각,여수시 남면 두라리 73,31,0.5114754098360655
jeonnam,화태초돌산중화태분교장,2022,여수,초,미활용,여수 남면 화태리 313,3,0.48852459016393446
jeonnam,화태초등학교,2022,여수,초,미활용,여수 남면 화태리 313,3,0.48852459016393446
jeonnam,화태초소두라분교장,1992,여수,초,미활용,여수 남면 두라리 41,33,0.8819672131147543
jeonnam,화태초소횡간분교장,1990,여수,초,매각,여수시 남면 횡간리 21,35,0.5639344262295082
jeonnam,화태초여동분교장,2015,여수,초,미활용,여수 남면 횡간리 251,10,0.580327868852459
jeonnam,황룡초와우분교장,1990,장성,초,매각,장성군 황룡면 와우리 15,35,0.5639344262295082
jeonnam,황룡초추암분교장,1997,장성,초,매각,장성군 서삼면 추암리 477,28,0.47213114754098384
jeonnam,황룡초통안분교장,1990,장성,초,매각,장성군 황룡면 통안리 165,35,0.5639344262295082
jeonnam,황산고등학교,2014,해남,고,매각,황산면 우항리 10-1,11,0.052459016393442526
jeonnam,황산서초등학교,1999,해남,초,매각,해남군 황산면 외입리 81,26,0.4459016393442625
jeonnam,황산초원호분교장,2008,해남,초,매각,해남군 황산면 원호리 923-10,17,0.3278688524590164
jeonnam,황산초징의분교장,2004,해남,초,매각,해남군 황산면 한자리 1106,21,0.38032786885245917
jeonnam,황산초한자분교장,2008,해남,초,매각,해남군 황산면 한자리 88,17,0.3278688524590164
jeonnam,황전북초용림분교장,2011,순천,초,대부,순천 황전면 선변리 745   ,14,0.48524590163934433
jeonnam,황전초대치분교장,2014,순천,초,대부,순천 황전면 대치리 435   ,11,0.4459016393442623
jeonnam,황전초평죽분교장,1992,순천,초,미활용,순천 황전면 평촌리 산193-1,33,0.8819672131147543
jeonnam,회진초삭금분교장,1996,장흥,초,매각,장흥군 회진면 진목리 250-1,29,0.4852459016393441
jeonnam,회천동초객산분교장,1991,보성,초,매각,보성군 회천면 객산리207,34,0.5508196721311475
jeonnam,회천동초등학교,2007,보성,초,미활용,보성 회천면 서당리 659,18,0.6852459016393443
jeonnam,흑산초만재분교장,2005,신안,초,매각,신안군 흑산면 만재도리 산81-1,20,0.36721311475409846
jeonnam,흑산초신흥분교장,2005,신안,초,매각,신안군 흑산면 홍도리 58,20,0.36721311475409846
jeonnam,흑산초심리분교장,2000,신안,초,매각,신안군 흑산면 심리 99,25,0.4327868852459018
jeonnam,흑산초중도분교장,1992,신안,초,매각,신안군 흑산면 태도리 산197,33,0.5377049180327867
jeonnam,흑산초태도분교장,2003,신안,초,매각,신안군 흑산면 태도리 산106,22,0.3934426229508198
jeonnam,흑산초흑산서분교장,2018,신안,초,매각,신안군 흑산면 사리 26,7,0.19672131147540983
jeonnam,흥산초등학교,1996,곡성,초,매각,곡성군 겸면 괴정리 873,29,0.4852459016393441
jeonnam,흥양초등학교,1998,고흥,초,대부,고흥 도화면 신호리 287-1 ,27,0.6557377049180327
incheon, 미법분교,1994,강화,초,매각,강화군 삼산면 미법리 42,31,0.5114754098360655
incheon,강후초교,2000,강화,초,매각,강화군 하점면 이강리 357,25,0.4327868852459018
incheon,교동초 지석분교,2023,강화,초,미활용,인천광역시 강화군 삼선리 493,2,0.47540983606557374
incheon,길상초 선택분교,2001,강화,초,미활용,인천광역시 강화군 길상면 선두리 962-3,24,0.7639344262295084
incheon,길상초초지분교,2002,강화,초,대부,인천광역시 강화군 길상면 초지리 1140-4,23,0.6032786885245901
incheon,난정초,2019,강화,초,자체활용,인천광역시 강화군 교동면 난정리 1282,6,0.28196721311475414
incheon,"내가초
외포분교",1994,강화,초,매각,강화군 내가면 외포리 404,31,0.5114754098360655
incheon,내리초,1999,남부,초,대부,인천광역시 옹진군 영흥면 내리 61,26,0.6426229508196722
incheon,내서초교,1995,강화,초,매각,강화군 내가면 황청리 119,30,0.4983606557377048
incheon,논현초,2004,동부,초,매각,남동구 논현동 411-53,21,0.38032786885245917
incheon,대청중소청분교,1998,남부,중,자체활용,인천광역시 옹진군 대청면 소청리 454-1,27,0.4590163934426229
incheon,"대청초
노화동분교",1984,남부,초,매각,대청면 소청리 562,41,0.6426229508196722
incheon,"대청초
사탄분교",1993,남부,초,매각,대청면 대청리 1254-1,32,0.524590163934426
incheon,덕적초,1999,남부,초,매각,옹진군 덕적면 진리 699-1,26,0.4459016393442625
incheon,"덕적초
명신분교",1992,남부,초,매각,옹진군 덕적면 북리 124-2,33,0.5377049180327867
incheon,"덕적초
문갑분교",1999,남부,초,매각,덕적면 문갑리 51,26,0.4459016393442625
incheon,"덕적초
백아분교",1996,남부,초,매각,덕적면 백아리 61,29,0.4852459016393441
incheon,"덕적초
서포분교",1992,남부,초,매각,덕적면 서포리 667-1,33,0.5377049180327867
incheon,"덕적초
소야분교",1998,남부,초,매각,옹진군 덕적면 소야리 236-1,27,0.4590163934426231
incheon,"도화초
옹암분교",1991,남부,초,매각,북도면 장봉리 154,34,0.5508196721311475
incheon,마리산초교,1999,강화,초,미활용,인천광역시 강화군 화도면 덕포리 1212,26,0.7901639344262298
incheon,말도분교,1990,강화,초,매각,강화군 삼산면 말도리 26-1,35,0.5639344262295082
incheon,"백령초
관창분교",1988,남부,초,매각,백령면 진촌리 1087-1,37,0.5901639344262294
incheon,"백령초
사곶분교",1998,남부,초,매각,백령면 진촌리 446,27,0.4590163934426231
incheon,부일초,1995,북부,초,매각,부평구 부평2동 750-21,30,0.4983606557377048
incheon,"북포초
남포분교",1993,남부,초,매각,백령면 남포리 114,32,0.524590163934426
incheon,"북포초
두무진분교",1991,남부,초,매각,백령면 연화리 산 261-2,34,0.5508196721311475
incheon,"북포초
화동분교",1985,남부,초,매각,백령면 남포리 457,40,0.6295081967213115
incheon,"삼산초
송광분교",1990,강화,초,매각,강화군 삼산면 상리 619,35,0.5639344262295082
incheon,삼산초 서검분교,2000,강화,초,미활용,인천광역시 강화군 삼산면 서검도리 산52-1,25,0.7770491803278691
incheon,서도중 볼음분교,2019,강화,중,미활용,인천광역시 강화군 서도면 볼음도리596-1,6,0.42950819672131146
incheon,서도초,2001,강화,초,매각,강화군 서도면 주문도리 600,24,0.4196721311475411
incheon,서도초 볼음분교,2019,강화,초,미활용,인천광역시 강화군 서도면 볼음도리596-1,6,0.5278688524590164
incheon,선진포초,1996,남부,초,매각,대청면 대청리 421-2,29,0.4852459016393441
incheon,"송현초
세어도분교",1998,서부,초,매각,서구 원창동,27,0.4590163934426231
incheon,신성초교,1997,강화,초,매각,강화군 불은면 넙성리 459-1,28,0.47213114754098384
incheon,"신현북초
청라도분교",2004,서부,초,매각,서구 경서동 253,21,0.38032786885245917
incheon,"신흥초
모도분교",1998,남부,초,매각,북도면 모도리 255-2,27,0.4590163934426231
incheon,"신흥초
시도분교",1993,남부,초,매각,북도면 시도리 305,32,0.524590163934426
incheon,아차분교,2001,강화,초,매각,강화군 서도면 아차도리,24,0.4196721311475411
incheon,양당초,1999,강화,초,대부,인천광역시 강화군 송해면 양오리 632-4,26,0.6426229508196722
incheon,"양사초
북성분교",1999,강화,초,매각,강화군 양사면 북성리 810-1,26,0.4459016393442625
incheon,양사초서사분교,1998,강화,초,자체활용,인천광역시 강화군 양사면 교산리 363-1,27,0.5573770491803277
incheon,"연평초
소연평분교",2002,남부,초,매각,연평면 연평리 1012,23,0.4065573770491805
incheon,영흥중,1999,남부,중,매각,영흥면 내리 902-1,26,0.3475409836065575
incheon,영흥초선재분교,2015,남부,초,자체활용,인천광역시 옹진군 영흥면 선재리 3,10,0.3344262295081968
incheon,용유초 무의분교,2023,남부,초,미활용,인천광역시 중구 무의동 206-1,2,0.47540983606557374
incheon,"용유초교
무도분교",1995,남부,초,매각,중구 무의동896-3,30,0.4983606557377048
incheon,용유초을왕분교,1976,남부,초,자체활용,인천광역시 중구 을왕동 을왕동 762-1,49,0.8459016393442625
incheon,"용현남초
소이작분교",1992,남부,초,매각,자월면 이작리 227,33,0.5377049180327867
incheon,"용현남초
이화분교",1995,남부,초,매각,자월면 이작리 77-1,30,0.4983606557377048
incheon,"운서초
삼목분교",2002,남부,초,매각,중구 운서동 2073-1,23,0.4065573770491805
incheon,"운서초
신불도분교",1994,남부,초,매각,중구 운서동 산 475-4,31,0.5114754098360655
incheon,인천남중 북도분교,1999,남부,중,미활용,인천광역시 옹진군 북도면 신도리 628,26,0.6918032786885248
incheon,"해명초
 석포분교",1989,강화,초,매각,강화군 삼산면 석포리 295-4,36,0.5770491803278689
incheon,화도초장화분교,1995,강화,초,자체활용,인천광역시 강화군 화도면 장화리 336-3,30,0.5967213114754099
incheon,화동초교,1991,강화,초,매각,강화군 교동면 상용리 38,34,0.5508196721311475
incheon,효열초,1994,남부,초,자체활용,인천광역시 미추홀구 도화동 235,31,0.6098360655737706
incheon,흥왕초,1999,강화,초,자체활용,인천광역시 강화군 화도면 흥왕리 361,26,0.5442622950819672
seoul,공진중,2020,강서양천,중,미활용,강서구 가양동 1476,5,0.41639344262295075
seoul,덕수고 행당분교,2024,성동광진,고,미활용,성동구 행당동 70-28,1,0.2655737704918033
seoul,도봉고,2024,북부,고,미활용,도봉구 도봉동 556,1,0.2655737704918033
seoul,서울오곡국민학교,1999,강서양천,초,매각,강서구 오곡동 1555,26,0.4459016393442625
seoul,성수공고,2024,성동광진,고,미활용,성동구 성수동2가 333-128,1,0.2655737704918033
seoul,염강초,2020,강서양천,초,미활용,강서구 가양동 1492,5,0.5147540983606557
seoul,화양초,2023,성동광진,초,미활용,광진구 화양동 12-2,2,0.47540983606557374
ulsan,(구)송정초,1999,강북,초,자체활용,북구 송정동 820,26,0.5442622950819672
ulsan,검단분교,2020,강남,초,대부,울주군 웅촌면 검단리 603-3,5,0.36721311475409846
ulsan,구. 범서초,2001,강남,초,매각,울주군 범서읍 천상리 115-1,24,0.4196721311475411
ulsan,구. 용연초,1998,강남,초,매각,남구 용연동 424,27,0.4590163934426231
ulsan,궁근정초,2016,강남,초,자체활용,울주군 상북면 궁근정리564-1,9,0.32131147540983607
ulsan,길천초,2016,강남,초,자체활용,울주군 상북면 길천리 401,9,0.32131147540983607
ulsan,내와분교,1999,강남,초,자체활용,울주군 두서면 내와리 972-1,26,0.5442622950819672
ulsan,당월분교,1987,강남,초,매각,울주군 온산면 당월리 275,38,0.6032786885245901
ulsan,대송분교,1993,강남,초,자체활용,울주군 서생면 대송리 195,32,0.6229508196721311
ulsan,동해분교,1999,강북,초,자체활용,북구 당사동 465-2,26,0.5442622950819672
ulsan,두남분교,1999,강남,초,자체활용,울주군 두서면 구량리 212-2,26,0.5442622950819672
ulsan,두북분교,1999,강남,초,대부,울주군 두서면 활천리 329-1,26,0.6426229508196722
ulsan,무룡분교,1999,강북,초,자체활용,북구 무룡동 276-1,26,0.5442622950819672
ulsan,미호분교,1993,강남,초,미활용,울주군 두서면 미호리 610,32,0.8688524590163936
ulsan,봉월초,2012,강남,초,대부,울주군 두동면 봉계리 1030-3,13,0.4721311475409836
ulsan,삼광분교,1999,강남,초,미활용,울주군 온양읍 삼광리 657-1,26,0.7901639344262298
ulsan,서사분교,1999,강남,초,자체활용,울주군 범서읍 서사리 270,26,0.5442622950819672
ulsan,성혜분교,1998,강북,초,매각,북구 시례동 292-3,27,0.4590163934426231
ulsan,신리분교,1993,강남,초,매각,울주군 청량면 중리 273-1,32,0.524590163934426
ulsan,신명분교,1999,강북,초,자체활용,북구 신명동 153-5,26,0.5442622950819672
ulsan,온산국교,1989,강남,초,매각,울주군 온산면 대정리 113-2,36,0.5770491803278689
ulsan,용암분교,1997,강남,초,매각,울주군 청량면 용암리 680-2,28,0.47213114754098384
ulsan,이천분교,2013,강남,초,매각,울주군 상북면 이천리 377,12,0.2622950819672131
ulsan,조일분교,1999,강남,초,매각,울주군 삼동면 보은리 620,26,0.4459016393442625
ulsan,춘도국교,1990,강남,초,매각,울주군 온산면 방도리 117-1,35,0.5639344262295082
ulsan,향산초,2016,강남,초,자체활용,울주군 상북면 향산리 344,9,0.32131147540983607
ulsan,효문분교,2020,강남,초,자체활용,북구 효문동 767,5,0.26885245901639343
daegu,가창초우록분교,2007,달성,초,자체활용,달성군 가창면 삼산리 795,18,0.43934426229508194
daegu,감삼중,2011,남부,중,자체활용,달서구 감삼동 198-4,14,0.2885245901639344
daegu,경운초감삼분교,1996,서부,초,자체활용,서구 내당동 467-2,29,0.5836065573770491
daegu,고로초화수분교,1996,군위,초,대부,군위군 삼국유사면 화수리 963-1,29,0.6819672131147542
daegu,"공산초
능성분교",1988,동부,초,매각,동구 능성동 354,37,0.5901639344262294
daegu,"공산초
신무분교",1988,동부,초,매각,동구 신무동 690,37,0.5901639344262294
daegu,교동중,2023,서부,중,대부,북구 읍내동 1305-3,2,0.2295081967213114
daegu,"구지초
구남분교",1992,달성,초,매각,구지면 대암리 671,33,0.5377049180327867
daegu,군위남부초,1998,군위,초,자체활용,군위군 군위읍 무성리 709-1,27,0.5573770491803277
daegu,군위여고,2009,군위,고,자체활용,군위군 군위읍 정리 292-1,16,0.2163934426229508
daegu,군위여중,2009,군위,중,자체활용,군위군 군위읍 정리 292-1,16,0.3147540983606558
daegu,군위정보고,2017,군위,고,자체활용,군위군 의흥면 읍내리 197,8,0.11147540983606563
daegu,"금포초
노이분교",1990,달성,초,매각,논공읍 노이리 597,35,0.5639344262295082
daegu,남도여중,1999,남부,중,자체활용,남구 대명동 1819-37,26,0.4459016393442623
daegu,"논공초
(논공야영장)",1995,달성,초,매각,논공읍 하리 565,30,0.4983606557377048
daegu,대구남중,2012,남부,중,자체활용,달서구 성당동 434-1,13,0.2754098360655738
daegu,대동초,2017,서부,초,자체활용,북구 산격동 1285,8,0.30819672131147546
daegu,대율초,1994,군위,초,자체활용,군위군 부계면 대율리 644-1,31,0.6098360655737706
daegu,대평초,1997,동부,초,매각,하빈면 대평리 217-3,28,0.47213114754098384
daegu,도남초,2000,서부,초,자체활용,북구 국우동 90-1,25,0.5311475409836065
daegu,문산초,1999,군위,초,자체활용,군위군 우보면 모산리 489-10,26,0.5442622950819672
daegu,"반야월초
매여분교",1988,동부,초,매각,동구 매여동 275,37,0.5901639344262294
daegu,보성초,1992,군위,초,자체활용,군위군 소보면 사리리 97-1,33,0.6360655737704918
daegu,복명초,1998,동부,초,자체활용,중구 남산동 630,27,0.5573770491803277
daegu,복현중,2017,서부,중,자체활용,북구 복현동 301-17,8,0.20983606557377044
daegu,본리중,2016,남부,중,자체활용,달서구 본리동 333-1,9,0.22295081967213104
daegu,봉의초,1992,군위,초,자체활용,군위군 소보면 봉소리 623-1,33,0.6360655737704918
daegu,비슬초,2010,달성,초,매각,유가면 봉리 115-1,15,0.3016393442622951
daegu,삼영초,2015,서부,초,매각,북구 노원동3가 262,10,0.23606557377049175
daegu,"서재초
달천분교",1999,달성,초,매각,다사읍 달천리 306-1,26,0.4459016393442625
daegu,서진중,2018,서부,중,자체활용,서구 평리동 550,7,0.19672131147540983
daegu,성서중,1999,남부,중,자체활용,달서구 장기동 48,26,0.4459016393442623
daegu,신당중,2024,남부,중,자체활용,달서구 신당동 1846-1,1,0.11803278688524588
daegu,신암중,2017,동부,중,자체활용,동구 신암동 75,8,0.20983606557377044
daegu,오설초,1994,달성,초,매각,구지면 오설리 873,31,0.5114754098360655
daegu,오천초,1993,군위,초,대부,군위군 효령면 오천리 164-3,32,0.7213114754098361
daegu,"용계초
오동분교",1989,달성,초,매각,가창면 오리 785-1,36,0.5770491803278689
daegu,"용계초
정대분교",1994,달성,초,매각,가창면 정대리 273-1,31,0.5114754098360655
daegu,"우록초
백록분교",1983,달성,초,매각,가창면 우록리 1039,42,0.6557377049180327
daegu,유가초,2016,달성,초,자체활용,달성군 유가읍 유곡리 978,9,0.32131147540983607
daegu,유가초한정분교,2007,달성,초,매각,달성군 유가면 한정리 224-1,18,0.34098360655737714
daegu,유산초,1994,달성,초,매각,구지면 유산리 515,31,0.5114754098360655
daegu,의흥동부초,1999,군위,초,자체활용,군위군 의흥면 연계리 407-1,26,0.5442622950819672
daegu,죽전중,2020,남부,중,자체활용,달서구 죽전동 176,5,0.17049180327868851
daegu,중앙초,1995,동부,초,매각,중구 공평동 15,30,0.4983606557377048
daegu,"지산초
범물분교",1988,동부,초,매각,수성구 범물동 1118-1,37,0.5901639344262294
daegu,평광초,1994,동부,초,대부,동구 평광동 1096,31,0.7081967213114756
daegu,"현풍초
포산분교",1992,달성,초,매각,현풍면오산리 636-1,33,0.5377049180327867
daegu,"현풍초
현남분교",2007,달성,초,매각,현풍면 지리 988,18,0.34098360655737714
chunnam,가동초,2006,당진,초,매각,당진시 송산면 가곡리 108-21,19,0.35409836065573774
chunnam,갈산초 가곡분교장,2007,홍성,초,매각,홍성군 갈산면 가곡리 375,18,0.34098360655737714
chunnam,강당초 부남분교장,1999,서산,초,매각,서산시 부석면 창리 산18-2,26,0.4459016393442625
chunnam,거전초,1991,부여,초,매각,부여군 은산면 거전리 21,34,0.5508196721311475
chunnam,결성중,2018,홍성,중,매각,홍성군 결성면 읍내리 29,7,0.09836065573770492
chunnam,고남초 누동분교장,1999,태안,초,매각, 태안군 안면읍 누동리 814,26,0.4459016393442625
chunnam,고남초 안곡분교장,1999,태안,초,매각, 태안군 고남면 장곡리 421-5,26,0.4459016393442625
chunnam,고남초 영항분교장,1999,태안,초,미활용,태안군 고남면 고남리 96-4,26,0.7901639344262298
chunnam,고성초,2008,서산,초,매각,서산시 팔봉면 진장리 806-5,17,0.3278688524590164
chunnam,광남초,2014,홍성,초,미활용,홍성군 광천읍 옹암리 353-2,11,0.5934426229508197
chunnam,광명초 월도분교장,1990,보령,초,매각,보령시 오천면 효자도리 411,35,0.5639344262295082
chunnam,광명초 추도분교장,1993,보령,초,매각,보령시 오천면 효자도리 570,32,0.524590163934426
chunnam,광명초 효자분교장,2003,보령,초,매각,보령시 오천면 효자리 170,22,0.3934426229508198
chunnam,광성초,2015,홍성,초,대부,홍성군 갈산면 취생리 250,10,0.4327868852459018
chunnam,광시초,1999,예산,초,미활용,예산군 광시면 신대리 197,26,0.7901639344262298
chunnam,광신초,2013,홍성,초,매각,홍성군 광천읍 광천리 345,12,0.2622950819672131
chunnam,광암초,2005,청양,초,매각,청양군 운곡면 광암리 633-2,20,0.36721311475409846
chunnam,광천여자중,2014,홍성,중,자체활용,홍성군 광천읍 소암리 397,11,0.24918032786885247
chunnam,교성초,1999,보령,초,매각,보령시 오천면 교성리 841-1,26,0.4459016393442625
chunnam,구산초 연종분교장,1999,공주,초,매각,공주시 유구읍 연종리 130-1,26,0.4459016393442625
chunnam,귀산초 청산분교장,1995,공주,초,매각,공주시 우성면 내산리 446-5,30,0.4983606557377048
chunnam,금강초등학교,1999,금산,초,매각,금산군 제원면 저곡리 26,26,0.4459016393442625
chunnam,금남초,1999,금산,초,매각,금산군 남일면 마장리 912-1,26,0.4459016393442625
chunnam,금류초,1992,금산,초,자체활용,금산군 금성면 하류리440,33,0.6360655737704918
chunnam,금성초,2007,서천,초,매각,서천군 화양면 남성리 202-1,18,0.34098360655737714
chunnam,금천초,1993,부여,초,매각,부여군 남면 금천리 276-1,32,0.524590163934426
chunnam,기산초 월기분교장,1999,서천,초,매각,서천군 기산면 월기리 273-1,26,0.4459016393442625
chunnam,길산초,2000,서천,초,매각,서천군 서천읍 삼산리 388-1,25,0.4327868852459018
chunnam,남면초 거아도분교장,1987,태안,초,매각, 태안군 남면 거아도리,38,0.6032786885245901
chunnam,남산초,2010,부여,초,매각,부여군 장암면 장하리 691-1,15,0.3016393442622951
chunnam,남산초,2012,당진,초,매각,당진시 면천면 자개리 622-1,13,0.2754098360655738
chunnam,남산초 성북분교장,1999,부여,초,매각,부여군 장암면 지토리 130,26,0.4459016393442625
chunnam,남성중,2007,부여,중,매각,부여군 남면 내곡리 174-4,18,0.2426229508196721
